image_path,flower_type,color,Linalool,Geraniol,Citronellol
train/tulip/4561670472_0451888e32_n.jpg,tulip,purple,0.694,0.705,0.266
train/tulip/4562423077_00b16240dc_n.jpg,tulip,white,0.313,0.189,0.202
train/tulip/4565139594_b28d260cb9.jpg,tulip,red,0.105,0.11,0.66
train/tulip/4571353297_5634177744_n.jpg,tulip,pink,0.766,0.16,0.381
train/tulip/4571993204_5b3efe0e78.jpg,tulip,white,0.265,0.549,0.518
train/tulip/4572955407_87f4805c7b.jpg,tulip,white,0.252,0.215,0.426
train/tulip/4573822295_5c5c6a5f6a.jpg,tulip,purple,0.434,0.555,0.438
train/tulip/4574785121_5d8ec4626e.jpg,tulip,pink,0.289,0.117,0.714
train/tulip/4575963749_2418ff8768.jpg,tulip,yellow,0.123,0.299,0.753
train/tulip/4578030672_e6aefd45af.jpg,tulip,purple,0.379,0.208,0.35
train/tulip/4579079143_f65b39dd9f.jpg,tulip,yellow,0.746,0.769,0.685
train/tulip/4579128789_1561575458_n.jpg,tulip,yellow,0.622,0.323,0.326
train/tulip/4580206494_9386c81ed8_n.jpg,tulip,purple,0.495,0.255,0.393
train/tulip/4582198748_20fa7caaa1.jpg,tulip,yellow,0.105,0.524,0.504
train/tulip/4587872443_a86c692cb8.jpg,tulip,red,0.136,0.516,0.281
train/tulip/4588904196_3c5825c7f4.jpg,tulip,pink,0.336,0.199,0.111
train/tulip/4589624702_b6baa83699_m.jpg,tulip,yellow,0.146,0.144,0.43
train/tulip/4590702749_e1df8e0c1b.jpg,tulip,yellow,0.13,0.69,0.211
train/tulip/4590703575_6371c0a186_n.jpg,tulip,white,0.122,0.682,0.135
train/tulip/4591323356_030d8b6967_m.jpg,tulip,red,0.674,0.493,0.51
train/tulip/4599815420_8ee42c2382.jpg,tulip,pink,0.737,0.787,0.361
train/tulip/4602809199_d3030cef01_m.jpg,tulip,purple,0.265,0.321,0.539
train/tulip/4604238410_bcec9da4a0_n.jpg,tulip,purple,0.784,0.751,0.573
train/tulip/4604272150_0c92385530_n.jpg,tulip,white,0.238,0.101,0.737
train/tulip/4612075317_91eefff68c_n.jpg,tulip,yellow,0.327,0.127,0.538
train/tulip/4624404489_11e10fcd33_n.jpg,tulip,white,0.645,0.322,0.435
train/tulip/4644110077_ff252cd7c4.jpg,tulip,purple,0.458,0.5,0.459
train/tulip/4679869990_7c5f28f2fe_n.jpg,tulip,yellow,0.669,0.531,0.348
train/tulip/4681062529_36186617d9.jpg,tulip,purple,0.633,0.239,0.25
train/tulip/4838669164_ffb6f67139.jpg,tulip,yellow,0.272,0.685,0.572
train/tulip/4890786831_91bb82a9e4_n.jpg,tulip,purple,0.625,0.665,0.214
train/tulip/4945315538_97bdd873c4.jpg,tulip,purple,0.539,0.704,0.492
train/tulip/4955884820_7e4ce4d7e5_m.jpg,tulip,purple,0.147,0.458,0.108
train/tulip/5012813078_99fb977616_n.jpg,tulip,pink,0.495,0.479,0.439
train/tulip/5043225469_0aa23f3c8f_n.jpg,tulip,white,0.28,0.114,0.683
train/tulip/5208680166_c4372477ef_n.jpg,tulip,red,0.661,0.164,0.757
train/tulip/5388013398_09a8a0f166_m.jpg,tulip,red,0.437,0.797,0.737
train/tulip/5417115048_3b78d6c875_n.jpg,tulip,purple,0.251,0.36,0.258
train/tulip/5430796647_f21b7b0fea.jpg,tulip,purple,0.446,0.244,0.319
train/tulip/5433747333_869a2a172d_m.jpg,tulip,white,0.664,0.258,0.584
train/tulip/5470898169_52a5ab876c_n.jpg,tulip,pink,0.784,0.711,0.681
train/tulip/5524946579_307dc74476.jpg,tulip,yellow,0.777,0.689,0.569
train/tulip/5529939805_1679b014e1_n.jpg,tulip,pink,0.761,0.164,0.715
train/tulip/5543457754_89c44c88de_n.jpg,tulip,yellow,0.412,0.355,0.608
train/tulip/5546723510_39a5a10d3a_n.jpg,tulip,yellow,0.336,0.14,0.395
train/tulip/5552198702_35856ed8ec.jpg,tulip,pink,0.222,0.461,0.753
train/tulip/5565089564_a30c318f44.jpg,tulip,pink,0.376,0.527,0.241
train/tulip/5574219476_1f46775487_n.jpg,tulip,purple,0.125,0.487,0.638
train/tulip/5603625247_e4ff1828af_m.jpg,tulip,purple,0.759,0.57,0.219
train/tulip/5628970369_54eb9ed31c_n.jpg,tulip,red,0.69,0.465,0.259
train/tulip/5631861819_f0eb39a357_m.jpg,tulip,purple,0.196,0.505,0.102
train/tulip/5632006303_15acd2cf1e_n.jpg,tulip,white,0.405,0.103,0.268
train/tulip/5633266048_4f4bfb2cf1_n.jpg,tulip,pink,0.123,0.568,0.702
train/tulip/5634767665_0ae724774d.jpg,tulip,yellow,0.38,0.274,0.154
train/tulip/5635347336_bc1400e939_n.jpg,tulip,white,0.445,0.35,0.396
train/tulip/5635348214_a4e2b19ffe.jpg,tulip,yellow,0.783,0.181,0.692
train/tulip/5637140035_e6c5514f54.jpg,tulip,pink,0.525,0.15,0.606
train/tulip/5644061265_e02135f028_n.jpg,tulip,purple,0.442,0.455,0.12
train/tulip/5653364300_bc557236c7_n.jpg,tulip,white,0.223,0.15,0.365
train/tulip/5661431592_cea1108261_n.jpg,tulip,white,0.126,0.32,0.463
train/tulip/5665080897_0796f726c9_m.jpg,tulip,white,0.479,0.426,0.579
train/tulip/5665708521_799585d229_n.jpg,tulip,pink,0.551,0.108,0.767
train/tulip/5666286130_1dc6f66f09_n.jpg,tulip,red,0.431,0.125,0.558
train/tulip/5670916806_df4316006f_n.jpg,tulip,yellow,0.692,0.336,0.379
train/tulip/5674125303_953b0ecf38.jpg,tulip,pink,0.346,0.63,0.315
train/tulip/5674127693_1ddbd81097.jpg,tulip,pink,0.749,0.299,0.256
train/tulip/5674132053_b40a7d32ca.jpg,tulip,pink,0.636,0.68,0.696
train/tulip/5674134129_2db5136cba.jpg,tulip,purple,0.125,0.104,0.179
train/tulip/5674167473_ac696c8989_n.jpg,tulip,pink,0.183,0.755,0.536
train/tulip/5674170543_73e3f403fb.jpg,tulip,pink,0.797,0.279,0.611
train/tulip/5674695558_61397a1584.jpg,tulip,pink,0.462,0.718,0.517
train/tulip/5674704952_9bd225ed9e_n.jpg,tulip,white,0.613,0.778,0.772
train/tulip/5674707464_dc18de05b1.jpg,tulip,yellow,0.792,0.492,0.442
train/tulip/5680695867_baff72fc7c.jpg,tulip,purple,0.581,0.759,0.396
train/tulip/5682463466_d3e641cb8b.jpg,tulip,pink,0.542,0.399,0.469
train/tulip/5687705933_55a8c2dbac.jpg,tulip,red,0.439,0.216,0.75
train/tulip/5691090657_2f1e9bf49e_n.jpg,tulip,yellow,0.423,0.68,0.728
train/tulip/5691100579_4a2767360a.jpg,tulip,yellow,0.384,0.595,0.165
train/tulip/5691672942_70a93d70fc.jpg,tulip,pink,0.5,0.467,0.369
train/tulip/5697471591_200ff951fa_n.jpg,tulip,yellow,0.51,0.182,0.541
train/tulip/5698944116_fd35fe6bea.jpg,tulip,red,0.678,0.259,0.353
train/tulip/5700394524_dc6f8fa9cd_n.jpg,tulip,white,0.195,0.151,0.341
train/tulip/5700466891_2bcb17fa68_n.jpg,tulip,red,0.251,0.748,0.329
train/tulip/5704726114_a92f753514.jpg,tulip,red,0.644,0.614,0.416
train/tulip/5716293002_a8be6a6dd3_n.jpg,tulip,pink,0.2,0.583,0.578
train/tulip/5718781677_d5e9267115_n.jpg,tulip,yellow,0.101,0.632,0.582
train/tulip/5719416820_3060e3c1f0.jpg,tulip,pink,0.174,0.669,0.141
train/tulip/5730908127_da871df0f8.jpg,tulip,purple,0.343,0.686,0.601
train/tulip/5738195260_b3fc107aa7_n.jpg,tulip,red,0.739,0.208,0.548
train/tulip/5755467567_903c31e3d0.jpg,tulip,yellow,0.322,0.65,0.172
train/tulip/5757091018_cdfd79dfa6_m.jpg,tulip,purple,0.14,0.649,0.156
train/tulip/5810456385_b44358a0ae.jpg,tulip,pink,0.29,0.674,0.604
train/tulip/5811004432_266f0f0c6f.jpg,tulip,white,0.378,0.709,0.108
train/tulip/5811022098_2523ca4e82.jpg,tulip,yellow,0.269,0.798,0.28
train/tulip/5813495998_64be1b8ab6_n.jpg,tulip,white,0.785,0.184,0.267
train/tulip/5891485349_cce7b99549.jpg,tulip,purple,0.291,0.637,0.373
train/tulip/6038098425_b3b4fb62cc_m.jpg,tulip,red,0.546,0.468,0.741
train/tulip/6187740107_9813ccc41e.jpg,tulip,pink,0.1,0.583,0.555
train/tulip/6227136437_6117068599_m.jpg,tulip,white,0.42,0.66,0.32
train/tulip/6227136683_262c6be56b.jpg,tulip,pink,0.595,0.101,0.102
train/tulip/6267021825_a8316e0dcc_m.jpg,tulip,purple,0.317,0.3,0.274
train/tulip/6325571510_7544b27e57_n.jpg,tulip,purple,0.563,0.662,0.746
train/tulip/6539831765_c21b68910e_n.jpg,tulip,purple,0.491,0.638,0.265
train/tulip/6770436217_281da51e49_n.jpg,tulip,white,0.532,0.194,0.345
train/tulip/6799076717_575944af91_m.jpg,tulip,white,0.508,0.329,0.569
train/tulip/6808860548_53796b90ca_n.jpg,tulip,yellow,0.602,0.155,0.646
train/tulip/6876631336_54bf150990.jpg,tulip,purple,0.681,0.536,0.322
train/tulip/6903831250_a2757fff82_m.jpg,tulip,yellow,0.508,0.396,0.271
train/tulip/6905876618_12732b74de_b.jpg,tulip,yellow,0.123,0.45,0.144
train/tulip/6931489544_2f35025f7b_m.jpg,tulip,pink,0.173,0.491,0.621
train/tulip/6931674908_8e93bd4554.jpg,tulip,pink,0.684,0.107,0.213
train/tulip/6931708704_fccb06fea8.jpg,tulip,pink,0.49,0.775,0.241
train/tulip/6931715360_34edc5a372_m.jpg,tulip,purple,0.25,0.683,0.712
train/tulip/6931748252_68f06086b3.jpg,tulip,yellow,0.444,0.691,0.391
train/tulip/6934951920_d43ff8b78d.jpg,tulip,red,0.353,0.585,0.503
train/tulip/6936168062_a31c28b77c_m.jpg,tulip,pink,0.237,0.213,0.608
train/tulip/6936380780_19c26c918a.jpg,tulip,yellow,0.181,0.674,0.617
train/tulip/6948239566_0ac0a124ee_n.jpg,tulip,purple,0.462,0.614,0.53
train/tulip/6948277038_89d7ff42e2_m.jpg,tulip,white,0.183,0.476,0.756
train/tulip/6958243974_8851425ddb_n.jpg,tulip,white,0.149,0.608,0.172
train/tulip/6958342976_a4a9483488_n.jpg,tulip,yellow,0.757,0.323,0.739
train/tulip/6958343928_7e596da4ed_m.jpg,tulip,red,0.472,0.315,0.51
train/tulip/6970683464_f70838ca3a_n.jpg,tulip,white,0.561,0.135,0.125
train/tulip/6982913043_3b873c6a25.jpg,tulip,red,0.755,0.154,0.293
train/tulip/6989946990_62c639ff16_n.jpg,tulip,yellow,0.572,0.533,0.499
train/tulip/6994351792_343e18cbf6_n.jpg,tulip,white,0.157,0.42,0.787
train/tulip/6998661030_46cbb7892a.jpg,tulip,white,0.394,0.407,0.679
train/tulip/7002703410_3e97b29da5_n.jpg,tulip,red,0.302,0.515,0.25
train/tulip/7003964080_4566470798_n.jpg,tulip,purple,0.743,0.382,0.316
train/tulip/7042692841_f323799c0d.jpg,tulip,pink,0.456,0.31,0.275
train/tulip/7046815693_f159e96acd_n.jpg,tulip,purple,0.368,0.675,0.562
train/tulip/7047408023_6e98fd1e3f.jpg,tulip,purple,0.74,0.595,0.331
train/tulip/7055500907_dcf2bb50e0.jpg,tulip,yellow,0.615,0.233,0.639
train/tulip/7064778965_ddcc6ee9f2.jpg,tulip,white,0.296,0.337,0.111
train/tulip/7064813645_f7f48fb527.jpg,tulip,red,0.168,0.438,0.663
train/tulip/7068715863_a534ac7884_n.jpg,tulip,purple,0.772,0.472,0.272
train/tulip/7069622551_348d41c327_n.jpg,tulip,purple,0.202,0.454,0.192
train/tulip/7070694881_e9a331fa4e_n.jpg,tulip,white,0.124,0.721,0.524
train/tulip/7082476907_99beef0dde.jpg,tulip,yellow,0.147,0.664,0.336
train/tulip/7082608511_f4cf233f59_n.jpg,tulip,white,0.473,0.371,0.105
train/tulip/7094271655_79a6f972c1_n.jpg,tulip,red,0.63,0.486,0.497
train/tulip/7094415739_6b29e5215c_m.jpg,tulip,white,0.748,0.288,0.663
train/tulip/7136973281_b2a935ce20.jpg,tulip,white,0.249,0.526,0.358
train/tulip/7144016605_e159b6c06b_m.jpg,tulip,yellow,0.265,0.231,0.543
train/tulip/7145978709_2d1596f462.jpg,tulip,pink,0.757,0.162,0.456
train/tulip/7166539842_43b7e02883.jpg,tulip,white,0.532,0.431,0.207
train/tulip/7166550328_de0d73cfa9.jpg,tulip,yellow,0.466,0.385,0.344
train/tulip/7166552648_28b6dce578.jpg,tulip,yellow,0.525,0.291,0.403
train/tulip/7166554924_432aaae4b2_n.jpg,tulip,purple,0.626,0.319,0.328
train/tulip/7166564830_8b34a3fd35_n.jpg,tulip,red,0.714,0.589,0.226
train/tulip/7166567320_0a2beb6d42.jpg,tulip,yellow,0.798,0.772,0.338
train/tulip/7166570828_7c26ca5766_n.jpg,tulip,red,0.689,0.706,0.705
train/tulip/7166598930_18d8686ace_n.jpg,tulip,red,0.517,0.311,0.211
train/tulip/7166606598_5d2cd307c3.jpg,tulip,white,0.727,0.204,0.555
train/tulip/7166618384_850905fc63_n.jpg,tulip,purple,0.123,0.285,0.497
train/tulip/7166626128_8e0983ac8e_n.jpg,tulip,pink,0.38,0.495,0.68
train/tulip/7166635566_ee240b5408_n.jpg,tulip,yellow,0.19,0.174,0.327
train/tulip/7166640338_46b15d9ec8_n.jpg,tulip,white,0.762,0.2,0.384
train/tulip/7166644048_b00a14f01b.jpg,tulip,red,0.146,0.703,0.686
train/tulip/7166646966_41d83cd703.jpg,tulip,yellow,0.252,0.314,0.64
train/tulip/7177682195_c29265748d_n.jpg,tulip,yellow,0.762,0.58,0.324
train/tulip/7179796338_05e8b1c87b.jpg,tulip,red,0.778,0.668,0.575
train/tulip/7205145492_baec4dbb94.jpg,tulip,red,0.105,0.411,0.576
train/tulip/7205698252_b972087cc2.jpg,tulip,pink,0.32,0.293,0.391
train/tulip/7247182064_f8d6759446_n.jpg,tulip,purple,0.757,0.484,0.462
train/tulip/7266196114_c2a736a15a_m.jpg,tulip,white,0.654,0.299,0.566
train/tulip/7342871880_c17fe0eb4f_m.jpg,tulip,pink,0.51,0.253,0.291
train/tulip/7447655334_e8f805ab95_m.jpg,tulip,yellow,0.39,0.237,0.552
train/tulip/7448453762_aea8739f1b.jpg,tulip,red,0.219,0.577,0.414
train/tulip/7481204112_e3c57dd40a_n.jpg,tulip,pink,0.342,0.655,0.135
train/tulip/7481215720_73e40f178f_n.jpg,tulip,white,0.15,0.779,0.281
train/tulip/7481217920_6f65766a1c_n.jpg,tulip,white,0.174,0.611,0.321
train/tulip/7775145448_c42e638a6a_n.jpg,tulip,white,0.465,0.624,0.446
train/tulip/7806320016_fcddfc1f8f_n.jpg,tulip,yellow,0.286,0.597,0.103
train/tulip/8394186551_28eed83a94_m.jpg,tulip,purple,0.751,0.288,0.548
train/tulip/8454707381_453b4862eb_m.jpg,tulip,white,0.718,0.266,0.228
train/tulip/8454719295_4276c0e9c5_n.jpg,tulip,pink,0.212,0.657,0.104
train/tulip/8484905084_6a18c62b13_m.jpg,tulip,yellow,0.282,0.189,0.677
train/tulip/8511683706_4173683d45_m.jpg,tulip,pink,0.713,0.32,0.191
train/tulip/8520482921_21dd204ebd_n.jpg,tulip,red,0.509,0.185,0.292
train/tulip/8520488975_a50d377f91.jpg,tulip,pink,0.683,0.147,0.211
train/tulip/8521597402_4b6169ba05.jpg,tulip,red,0.768,0.616,0.707
train/tulip/8523133474_d2c0845b54.jpg,tulip,white,0.425,0.145,0.356
train/tulip/8554190977_37ac747799_m.jpg,tulip,red,0.138,0.342,0.628
train/tulip/8555123165_2fe57eff4f.jpg,tulip,pink,0.662,0.144,0.281
train/tulip/8562853756_73778dac25_n.jpg,tulip,yellow,0.25,0.793,0.773
train/tulip/8572847041_d0cc07861f_n.jpg,tulip,red,0.716,0.194,0.449
train/tulip/8601596054_33e40c2a7a.jpg,tulip,yellow,0.389,0.571,0.486
train/tulip/8603340662_0779bd87fd.jpg,tulip,purple,0.331,0.477,0.588
train/tulip/8605564823_7a59d3d92a.jpg,tulip,yellow,0.336,0.459,0.544
train/tulip/8614237582_74417799f4_m.jpg,tulip,yellow,0.534,0.771,0.78
train/tulip/8619064872_dea79a9eb9.jpg,tulip,pink,0.11,0.442,0.21
train/tulip/8622237974_b362574785_n.jpg,tulip,pink,0.448,0.147,0.565
train/tulip/8623170936_83f4152431.jpg,tulip,pink,0.524,0.344,0.222
train/tulip/8623173256_3f0eb4c506.jpg,tulip,white,0.258,0.672,0.48
train/tulip/8628453641_6f87755815_m.jpg,tulip,red,0.265,0.467,0.464
train/tulip/8659691170_09db83d023.jpg,tulip,pink,0.56,0.69,0.411
train/tulip/8668973377_c69527db42_m.jpg,tulip,pink,0.153,0.296,0.141
train/tulip/8668974855_8389ecbdca_m.jpg,tulip,pink,0.493,0.406,0.156
train/tulip/8669794378_97dda6036f_n.jpg,tulip,purple,0.599,0.693,0.566
train/tulip/8673412732_f8fd690ee4_n.jpg,tulip,purple,0.209,0.708,0.788
train/tulip/8673416166_620fc18e2f_n.jpg,tulip,red,0.295,0.459,0.509
train/tulip/8673416556_639f5c88f1_n.jpg,tulip,purple,0.257,0.478,0.184
train/tulip/8677713853_1312f65e71.jpg,tulip,red,0.765,0.718,0.62
train/tulip/8681825637_837a63513a_n.jpg,tulip,white,0.115,0.513,0.105
train/tulip/8686013485_3c4dfbfd1f_n.jpg,tulip,yellow,0.308,0.583,0.771
train/tulip/8686332852_c6dcb2e86b.jpg,tulip,red,0.501,0.687,0.293
train/tulip/8687675254_c93f50d8b0_m.jpg,tulip,yellow,0.273,0.15,0.548
train/tulip/8688502760_1c8d6de921_m.jpg,tulip,red,0.701,0.65,0.45
train/tulip/8689672277_b289909f97_n.jpg,tulip,purple,0.666,0.216,0.467
train/tulip/8690789564_394eb04982_n.jpg,tulip,white,0.146,0.344,0.725
train/tulip/8690791226_b1f015259f_n.jpg,tulip,white,0.54,0.714,0.778
train/tulip/8695367666_0809529eaf_n.jpg,tulip,white,0.597,0.184,0.235
train/tulip/8695372372_302135aeb2.jpg,tulip,purple,0.239,0.736,0.745
train/tulip/8697784345_e75913d220.jpg,tulip,yellow,0.539,0.442,0.607
train/tulip/8702982836_75222725d7.jpg,tulip,pink,0.445,0.511,0.609
train/tulip/8706523526_a0f161b72b.jpg,tulip,white,0.262,0.392,0.507
train/tulip/8708209606_d3aede4801.jpg,tulip,red,0.102,0.735,0.515
train/tulip/8708856019_f3be2353a4_n.jpg,tulip,white,0.575,0.461,0.338
train/tulip/8710148289_6fc196a0f8_n.jpg,tulip,white,0.697,0.438,0.689
train/tulip/8711277462_b43df5454b_m.jpg,tulip,yellow,0.513,0.133,0.139
train/tulip/8712230357_1298b8513b.jpg,tulip,white,0.335,0.289,0.739
train/tulip/8712243901_54d686319e_m.jpg,tulip,purple,0.599,0.579,0.406
train/tulip/8712244311_da8e90bf8e_n.jpg,tulip,red,0.471,0.291,0.563
train/tulip/8712260079_c0ff42e0e2_n.jpg,tulip,pink,0.483,0.578,0.687
train/tulip/8712263493_3db76c5f82.jpg,tulip,yellow,0.248,0.547,0.192
train/tulip/8712266605_3787e346cd_n.jpg,tulip,white,0.427,0.309,0.67
train/tulip/8712267391_c756f18ee7_n.jpg,tulip,purple,0.271,0.448,0.171
train/tulip/8712267813_f7a9be2ec5.jpg,tulip,pink,0.461,0.242,0.747
train/tulip/8712268519_f4c2c39a06_n.jpg,tulip,yellow,0.348,0.456,0.713
train/tulip/8712269349_2b933da2b8_n.jpg,tulip,red,0.701,0.279,0.347
train/tulip/8712270243_8512cf4fbd.jpg,tulip,red,0.739,0.757,0.38
train/tulip/8712270665_57b5bda0a2_n.jpg,tulip,yellow,0.639,0.332,0.444
train/tulip/8712282563_3819afb7bc.jpg,tulip,yellow,0.791,0.413,0.463
train/tulip/8713357842_9964a93473_n.jpg,tulip,white,0.765,0.567,0.406
train/tulip/8713387500_6a9138b41b_n.jpg,tulip,white,0.416,0.185,0.27
train/tulip/8713388322_e5ae26263b_n.jpg,tulip,white,0.483,0.518,0.796
train/tulip/8713389178_66bceb71a8_n.jpg,tulip,purple,0.264,0.772,0.309
train/tulip/8713390684_041148dd3e_n.jpg,tulip,pink,0.288,0.424,0.241
train/tulip/8713391394_4b679ea1e3_n.jpg,tulip,purple,0.243,0.669,0.535
train/tulip/8713392604_90631fb809_n.jpg,tulip,pink,0.278,0.792,0.689
train/tulip/8713394070_b24561b0a9.jpg,tulip,yellow,0.306,0.425,0.572
train/tulip/8713396140_5af8136136.jpg,tulip,white,0.214,0.466,0.105
train/tulip/8713397358_0505cc0176_n.jpg,tulip,red,0.629,0.258,0.691
train/tulip/8713397694_bcbcbba2c2_n.jpg,tulip,purple,0.747,0.501,0.361
train/tulip/8713398114_bc96f1b624_n.jpg,tulip,pink,0.163,0.602,0.135
train/tulip/8713398614_88202e452e_n.jpg,tulip,yellow,0.145,0.335,0.338
train/tulip/8713398906_28e59a225a_n.jpg,tulip,white,0.669,0.599,0.743
train/tulip/8713407768_f880df361f.jpg,tulip,red,0.502,0.203,0.691
train/tulip/8717900362_2aa508e9e5.jpg,tulip,pink,0.699,0.279,0.62
train/tulip/8722514702_7ecc68691c.jpg,tulip,red,0.565,0.292,0.556
train/tulip/8723767533_9145dec4bd_n.jpg,tulip,yellow,0.313,0.241,0.348
train/tulip/8729501081_b993185542_m.jpg,tulip,purple,0.167,0.163,0.734
train/tulip/8733586143_3139db6e9e_n.jpg,tulip,yellow,0.289,0.621,0.573
train/tulip/8748266132_5298a91dcf_n.jpg,tulip,yellow,0.424,0.541,0.719
train/tulip/8750288831_5e49a9f29b.jpg,tulip,purple,0.489,0.148,0.793
train/tulip/8757486380_90952c5377.jpg,tulip,purple,0.204,0.321,0.662
train/tulip/8762189906_8223cef62f.jpg,tulip,pink,0.728,0.631,0.637
train/tulip/8762193202_0fbf2f6a81.jpg,tulip,yellow,0.692,0.723,0.649
train/tulip/8768645961_8f1e097170_n.jpg,tulip,pink,0.384,0.479,0.726
train/tulip/8817622133_a42bb90e38_n.jpg,tulip,pink,0.387,0.794,0.476
train/tulip/8838347159_746d14e6c1_m.jpg,tulip,pink,0.139,0.518,0.354
train/tulip/8838354855_c474fc66a3_m.jpg,tulip,yellow,0.163,0.235,0.79
train/tulip/8838914676_8ef4db7f50_n.jpg,tulip,red,0.399,0.768,0.372
train/tulip/8838975946_f54194894e_m.jpg,tulip,red,0.15,0.291,0.354
train/tulip/8838983024_5c1a767878_n.jpg,tulip,white,0.346,0.647,0.219
train/tulip/8892851067_79242a7362_n.jpg,tulip,purple,0.61,0.728,0.686
train/tulip/8904780994_8867d64155_n.jpg,tulip,yellow,0.309,0.192,0.707
train/tulip/8908062479_449200a1b4.jpg,tulip,purple,0.476,0.429,0.685
train/tulip/8908097235_c3e746d36e_n.jpg,tulip,white,0.31,0.557,0.201
train/tulip/9019694597_2d3bbedb17.jpg,tulip,white,0.105,0.787,0.213
train/tulip/9030467406_05e93ff171_n.jpg,tulip,white,0.731,0.762,0.719
train/tulip/9048307967_40a164a459_m.jpg,tulip,purple,0.119,0.504,0.458
train/tulip/9378657435_89fabf13c9_n.jpg,tulip,purple,0.648,0.285,0.254
train/tulip/9444202147_405290415b_n.jpg,tulip,yellow,0.542,0.633,0.741
train/tulip/9446982168_06c4d71da3_n.jpg,tulip,red,0.201,0.781,0.529
train/tulip/9831362123_5aac525a99_n.jpg,tulip,white,0.8,0.436,0.33
train/tulip/9870557734_88eb3b9e3b_n.jpg,tulip,pink,0.552,0.606,0.711
train/tulip/9947374414_fdf1d0861c_n.jpg,tulip,purple,0.113,0.106,0.728
train/tulip/9947385346_3a8cacea02_n.jpg,tulip,red,0.778,0.317,0.658
train/tulip/9976515506_d496c5e72c.jpg,tulip,pink,0.346,0.543,0.254
